time,temperature_2m,date,year,month,day,temperature_f
2021-03-15 13:00:00,7.7,2021-03-15,2021,3,15,45.86
2021-03-15 14:00:00,7.1,2021-03-15,2021,3,15,44.78
2021-03-15 15:00:00,5.8,2021-03-15,2021,3,15,42.44
2021-03-15 16:00:00,4.9,2021-03-15,2021,3,15,40.82
2021-03-15 17:00:00,4.7,2021-03-15,2021,3,15,40.46
2021-03-15 18:00:00,4.3,2021-03-15,2021,3,15,39.74
2021-03-15 19:00:00,4.0,2021-03-15,2021,3,15,39.2
2021-03-15 20:00:00,4.0,2021-03-15,2021,3,15,39.2
2021-03-15 21:00:00,4.1,2021-03-15,2021,3,15,39.38
2021-03-15 22:00:00,3.8,2021-03-15,2021,3,15,38.839999999999996
2021-03-15 23:00:00,3.6,2021-03-15,2021,3,15,38.48
2021-03-16 00:00:00,3.8,2021-03-16,2021,3,16,38.839999999999996
2021-03-16 01:00:00,3.7,2021-03-16,2021,3,16,38.660000000000004
2021-03-16 02:00:00,3.5,2021-03-16,2021,3,16,38.3
2021-03-16 03:00:00,3.5,2021-03-16,2021,3,16,38.3
2021-03-16 04:00:00,3.2,2021-03-16,2021,3,16,37.76
2021-03-16 05:00:00,2.5,2021-03-16,2021,3,16,36.5
2021-03-16 06:00:00,2.0,2021-03-16,2021,3,16,35.6
2021-03-16 07:00:00,2.6,2021-03-16,2021,3,16,36.68
2021-03-16 08:00:00,3.2,2021-03-16,2021,3,16,37.76
2021-03-16 09:00:00,4.1,2021-03-16,2021,3,16,39.38
2021-03-16 10:00:00,5.2,2021-03-16,2021,3,16,41.36
2021-03-16 11:00:00,5.8,2021-03-16,2021,3,16,42.44
2021-03-16 12:00:00,6.1,2021-03-16,2021,3,16,42.980000000000004
2021-03-16 13:00:00,6.3,2021-03-16,2021,3,16,43.34
2021-03-16 14:00:00,6.6,2021-03-16,2021,3,16,43.879999999999995
2021-03-16 15:00:00,6.9,2021-03-16,2021,3,16,44.42
2021-03-16 16:00:00,6.4,2021-03-16,2021,3,16,43.519999999999996
2021-03-16 17:00:00,5.2,2021-03-16,2021,3,16,41.36
2021-03-16 18:00:00,2.9,2021-03-16,2021,3,16,37.22
2021-03-16 19:00:00,1.4,2021-03-16,2021,3,16,34.52
2021-03-16 20:00:00,0.2,2021-03-16,2021,3,16,32.36
2021-03-16 21:00:00,-0.5,2021-03-16,2021,3,16,31.1
2021-03-16 22:00:00,-0.9,2021-03-16,2021,3,16,30.38
2021-03-16 23:00:00,-1.0,2021-03-16,2021,3,16,30.2
2021-03-17 00:00:00,-0.9,2021-03-17,2021,3,17,30.38
2021-03-17 01:00:00,-0.9,2021-03-17,2021,3,17,30.38
2021-03-17 02:00:00,-1.0,2021-03-17,2021,3,17,30.2
2021-03-17 03:00:00,-1.0,2021-03-17,2021,3,17,30.2
2021-03-17 04:00:00,-0.6,2021-03-17,2021,3,17,30.92
2021-03-17 05:00:00,-0.1,2021-03-17,2021,3,17,31.82
2021-03-17 06:00:00,0.9,2021-03-17,2021,3,17,33.62
2021-03-17 07:00:00,2.4,2021-03-17,2021,3,17,36.32
2021-03-17 08:00:00,3.5,2021-03-17,2021,3,17,38.3
2021-03-17 09:00:00,4.2,2021-03-17,2021,3,17,39.56
2021-03-17 10:00:00,4.7,2021-03-17,2021,3,17,40.46
2021-03-17 11:00:00,5.1,2021-03-17,2021,3,17,41.18
2021-03-17 12:00:00,5.2,2021-03-17,2021,3,17,41.36
2021-03-17 13:00:00,4.2,2021-03-17,2021,3,17,39.56
2021-03-17 14:00:00,4.7,2021-03-17,2021,3,17,40.46
2021-03-17 15:00:00,4.4,2021-03-17,2021,3,17,39.92
2021-03-17 16:00:00,4.6,2021-03-17,2021,3,17,40.28
2021-03-17 17:00:00,3.2,2021-03-17,2021,3,17,37.76
2021-03-17 18:00:00,2.3,2021-03-17,2021,3,17,36.14
2021-03-17 19:00:00,1.5,2021-03-17,2021,3,17,34.7
2021-03-17 20:00:00,0.7,2021-03-17,2021,3,17,33.26
2021-03-17 21:00:00,-0.4,2021-03-17,2021,3,17,31.28
2021-03-17 22:00:00,-1.4,2021-03-17,2021,3,17,29.48
2021-03-17 23:00:00,-2.5,2021-03-17,2021,3,17,27.5
2021-03-18 00:00:00,-2.3,2021-03-18,2021,3,18,27.86
2021-03-18 01:00:00,-3.2,2021-03-18,2021,3,18,26.240000000000002
2021-03-18 02:00:00,-3.3,2021-03-18,2021,3,18,26.060000000000002
2021-03-18 03:00:00,-3.1,2021-03-18,2021,3,18,26.42
2021-03-18 04:00:00,-1.7,2021-03-18,2021,3,18,28.94
2021-03-18 05:00:00,-0.5,2021-03-18,2021,3,18,31.1
2021-03-18 06:00:00,-0.1,2021-03-18,2021,3,18,31.82
2021-03-18 07:00:00,1.0,2021-03-18,2021,3,18,33.8
2021-03-18 08:00:00,2.7,2021-03-18,2021,3,18,36.86
2021-03-18 09:00:00,4.6,2021-03-18,2021,3,18,40.28
2021-03-18 10:00:00,5.7,2021-03-18,2021,3,18,42.260000000000005
2021-03-18 11:00:00,6.4,2021-03-18,2021,3,18,43.519999999999996
2021-03-18 12:00:00,6.6,2021-03-18,2021,3,18,43.879999999999995
2021-03-18 13:00:00,6.7,2021-03-18,2021,3,18,44.06
2021-03-18 14:00:00,5.7,2021-03-18,2021,3,18,42.260000000000005
2021-03-18 15:00:00,5.0,2021-03-18,2021,3,18,41.0
2021-03-18 16:00:00,2.8,2021-03-18,2021,3,18,37.04
2021-03-18 17:00:00,2.5,2021-03-18,2021,3,18,36.5
2021-03-18 18:00:00,1.9,2021-03-18,2021,3,18,35.42
2021-03-18 19:00:00,1.8,2021-03-18,2021,3,18,35.24
2021-03-18 20:00:00,1.3,2021-03-18,2021,3,18,34.34
2021-03-18 21:00:00,1.1,2021-03-18,2021,3,18,33.98
2021-03-18 22:00:00,0.2,2021-03-18,2021,3,18,32.36
2021-03-18 23:00:00,-0.3,2021-03-18,2021,3,18,31.46
2021-03-19 00:00:00,-1.1,2021-03-19,2021,3,19,30.02
2021-03-19 01:00:00,-0.8,2021-03-19,2021,3,19,30.56
2021-03-19 02:00:00,-0.9,2021-03-19,2021,3,19,30.38
2021-03-19 03:00:00,-0.9,2021-03-19,2021,3,19,30.38
2021-03-19 04:00:00,-1.2,2021-03-19,2021,3,19,29.84
2021-03-19 05:00:00,-1.6,2021-03-19,2021,3,19,29.12
2021-03-19 06:00:00,-1.5,2021-03-19,2021,3,19,29.3
2021-03-19 07:00:00,-0.2,2021-03-19,2021,3,19,31.64
2021-03-19 08:00:00,1.1,2021-03-19,2021,3,19,33.98
2021-03-19 09:00:00,1.6,2021-03-19,2021,3,19,34.88
2021-03-19 10:00:00,2.7,2021-03-19,2021,3,19,36.86
2021-03-19 11:00:00,3.7,2021-03-19,2021,3,19,38.660000000000004
2021-03-19 12:00:00,4.0,2021-03-19,2021,3,19,39.2
2021-03-19 13:00:00,4.0,2021-03-19,2021,3,19,39.2
2021-03-19 14:00:00,3.0,2021-03-19,2021,3,19,37.4
2021-03-19 15:00:00,2.3,2021-03-19,2021,3,19,36.14
2021-03-19 16:00:00,1.5,2021-03-19,2021,3,19,34.7
2021-03-19 17:00:00,0.1,2021-03-19,2021,3,19,32.18
2021-03-19 18:00:00,-1.0,2021-03-19,2021,3,19,30.2
2021-03-19 19:00:00,-1.9,2021-03-19,2021,3,19,28.580000000000002
2021-03-19 20:00:00,-2.5,2021-03-19,2021,3,19,27.5
2021-03-19 21:00:00,-3.0,2021-03-19,2021,3,19,26.6
2021-03-19 22:00:00,-3.4,2021-03-19,2021,3,19,25.880000000000003
2021-03-19 23:00:00,-3.8,2021-03-19,2021,3,19,25.16
2021-03-20 00:00:00,-4.0,2021-03-20,2021,3,20,24.8
2021-03-20 01:00:00,-4.1,2021-03-20,2021,3,20,24.62
2021-03-20 02:00:00,-3.5,2021-03-20,2021,3,20,25.7
2021-03-20 03:00:00,-3.0,2021-03-20,2021,3,20,26.6
2021-03-20 04:00:00,-2.2,2021-03-20,2021,3,20,28.04
2021-03-20 05:00:00,-2.2,2021-03-20,2021,3,20,28.04
2021-03-20 06:00:00,-2.2,2021-03-20,2021,3,20,28.04
2021-03-20 07:00:00,-1.2,2021-03-20,2021,3,20,29.84
2021-03-20 08:00:00,0.4,2021-03-20,2021,3,20,32.72
2021-03-20 09:00:00,1.6,2021-03-20,2021,3,20,34.88
2021-03-20 10:00:00,2.7,2021-03-20,2021,3,20,36.86
2021-03-20 11:00:00,2.8,2021-03-20,2021,3,20,37.04
2021-03-20 12:00:00,2.1,2021-03-20,2021,3,20,35.78
2021-03-20 13:00:00,2.7,2021-03-20,2021,3,20,36.86
2021-03-20 14:00:00,3.1,2021-03-20,2021,3,20,37.58
2021-03-20 15:00:00,3.3,2021-03-20,2021,3,20,37.94
2021-03-20 16:00:00,3.0,2021-03-20,2021,3,20,37.4
2021-03-20 17:00:00,2.5,2021-03-20,2021,3,20,36.5
2021-03-20 18:00:00,2.5,2021-03-20,2021,3,20,36.5
2021-03-20 19:00:00,2.7,2021-03-20,2021,3,20,36.86
2021-03-20 20:00:00,2.6,2021-03-20,2021,3,20,36.68
2021-03-20 21:00:00,2.6,2021-03-20,2021,3,20,36.68
2021-03-20 22:00:00,2.8,2021-03-20,2021,3,20,37.04
2021-03-20 23:00:00,2.8,2021-03-20,2021,3,20,37.04
2021-03-21 00:00:00,2.7,2021-03-21,2021,3,21,36.86
2021-03-21 01:00:00,3.2,2021-03-21,2021,3,21,37.76
2021-03-21 02:00:00,3.5,2021-03-21,2021,3,21,38.3
2021-03-21 03:00:00,3.7,2021-03-21,2021,3,21,38.660000000000004
2021-03-21 04:00:00,3.9,2021-03-21,2021,3,21,39.02
2021-03-21 05:00:00,4.1,2021-03-21,2021,3,21,39.38
2021-03-21 06:00:00,4.2,2021-03-21,2021,3,21,39.56
2021-03-21 07:00:00,4.8,2021-03-21,2021,3,21,40.64
2021-03-21 08:00:00,5.2,2021-03-21,2021,3,21,41.36
2021-03-21 09:00:00,5.9,2021-03-21,2021,3,21,42.620000000000005
2021-03-21 10:00:00,6.3,2021-03-21,2021,3,21,43.34
2021-03-21 11:00:00,7.6,2021-03-21,2021,3,21,45.68
2021-03-21 12:00:00,6.8,2021-03-21,2021,3,21,44.239999999999995
2021-03-21 13:00:00,7.9,2021-03-21,2021,3,21,46.22
2021-03-21 14:00:00,9.1,2021-03-21,2021,3,21,48.379999999999995
2021-03-21 15:00:00,8.9,2021-03-21,2021,3,21,48.02
2021-03-21 16:00:00,7.9,2021-03-21,2021,3,21,46.22
2021-03-21 17:00:00,6.1,2021-03-21,2021,3,21,42.980000000000004
2021-03-21 18:00:00,4.1,2021-03-21,2021,3,21,39.38
2021-03-21 19:00:00,3.7,2021-03-21,2021,3,21,38.660000000000004
2021-03-21 20:00:00,2.8,2021-03-21,2021,3,21,37.04
2021-03-21 21:00:00,1.9,2021-03-21,2021,3,21,35.42
2021-03-21 22:00:00,1.3,2021-03-21,2021,3,21,34.34
2021-03-21 23:00:00,0.4,2021-03-21,2021,3,21,32.72
2021-03-22 00:00:00,0.7,2021-03-22,2021,3,22,33.26
2021-03-22 01:00:00,0.5,2021-03-22,2021,3,22,32.9
2021-03-22 02:00:00,0.9,2021-03-22,2021,3,22,33.62
2021-03-22 03:00:00,0.9,2021-03-22,2021,3,22,33.62
2021-03-22 04:00:00,0.2,2021-03-22,2021,3,22,32.36
2021-03-22 05:00:00,-0.5,2021-03-22,2021,3,22,31.1
2021-03-22 06:00:00,0.3,2021-03-22,2021,3,22,32.54
2021-03-22 07:00:00,2.5,2021-03-22,2021,3,22,36.5
2021-03-22 08:00:00,4.4,2021-03-22,2021,3,22,39.92
2021-03-22 09:00:00,6.1,2021-03-22,2021,3,22,42.980000000000004
2021-03-22 10:00:00,7.2,2021-03-22,2021,3,22,44.96
2021-03-22 11:00:00,8.2,2021-03-22,2021,3,22,46.76
2021-03-22 12:00:00,9.1,2021-03-22,2021,3,22,48.379999999999995
2021-03-22 13:00:00,9.4,2021-03-22,2021,3,22,48.92
2021-03-22 14:00:00,9.4,2021-03-22,2021,3,22,48.92
2021-03-22 15:00:00,9.1,2021-03-22,2021,3,22,48.379999999999995
2021-03-22 16:00:00,8.4,2021-03-22,2021,3,22,47.120000000000005
2021-03-22 17:00:00,6.2,2021-03-22,2021,3,22,43.16
2021-03-22 18:00:00,3.2,2021-03-22,2021,3,22,37.76
2021-03-22 19:00:00,3.2,2021-03-22,2021,3,22,37.76
2021-03-22 20:00:00,2.7,2021-03-22,2021,3,22,36.86
2021-03-22 21:00:00,2.5,2021-03-22,2021,3,22,36.5
2021-03-22 22:00:00,3.5,2021-03-22,2021,3,22,38.3
2021-03-22 23:00:00,4.4,2021-03-22,2021,3,22,39.92
2021-03-23 00:00:00,5.0,2021-03-23,2021,3,23,41.0
2021-03-23 01:00:00,4.9,2021-03-23,2021,3,23,40.82
2021-03-23 02:00:00,4.8,2021-03-23,2021,3,23,40.64
2021-03-23 03:00:00,4.2,2021-03-23,2021,3,23,39.56
2021-03-23 04:00:00,4.0,2021-03-23,2021,3,23,39.2
2021-03-23 05:00:00,4.2,2021-03-23,2021,3,23,39.56
2021-03-23 06:00:00,4.4,2021-03-23,2021,3,23,39.92
2021-03-23 07:00:00,5.0,2021-03-23,2021,3,23,41.0
2021-03-23 08:00:00,5.2,2021-03-23,2021,3,23,41.36
2021-03-23 09:00:00,5.9,2021-03-23,2021,3,23,42.620000000000005
2021-03-23 10:00:00,6.6,2021-03-23,2021,3,23,43.879999999999995
2021-03-23 11:00:00,7.6,2021-03-23,2021,3,23,45.68
2021-03-23 12:00:00,7.2,2021-03-23,2021,3,23,44.96
2021-03-23 13:00:00,7.2,2021-03-23,2021,3,23,44.96
2021-03-23 14:00:00,6.9,2021-03-23,2021,3,23,44.42
2021-03-23 15:00:00,7.1,2021-03-23,2021,3,23,44.78
2021-03-23 16:00:00,6.9,2021-03-23,2021,3,23,44.42
2021-03-23 17:00:00,6.4,2021-03-23,2021,3,23,43.519999999999996
2021-03-23 18:00:00,5.9,2021-03-23,2021,3,23,42.620000000000005
2021-03-23 19:00:00,5.6,2021-03-23,2021,3,23,42.08
2021-03-23 20:00:00,5.1,2021-03-23,2021,3,23,41.18
2021-03-23 21:00:00,4.4,2021-03-23,2021,3,23,39.92
2021-03-23 22:00:00,3.8,2021-03-23,2021,3,23,38.839999999999996
2021-03-23 23:00:00,3.7,2021-03-23,2021,3,23,38.660000000000004
2021-03-24 00:00:00,3.8,2021-03-24,2021,3,24,38.839999999999996
2021-03-24 01:00:00,3.5,2021-03-24,2021,3,24,38.3
2021-03-24 02:00:00,3.3,2021-03-24,2021,3,24,37.94
2021-03-24 03:00:00,2.8,2021-03-24,2021,3,24,37.04
2021-03-24 04:00:00,2.5,2021-03-24,2021,3,24,36.5
2021-03-24 05:00:00,1.9,2021-03-24,2021,3,24,35.42
2021-03-24 06:00:00,3.3,2021-03-24,2021,3,24,37.94
2021-03-24 07:00:00,4.9,2021-03-24,2021,3,24,40.82
2021-03-24 08:00:00,6.5,2021-03-24,2021,3,24,43.7
2021-03-24 09:00:00,7.6,2021-03-24,2021,3,24,45.68
2021-03-24 10:00:00,8.7,2021-03-24,2021,3,24,47.66
2021-03-24 11:00:00,9.1,2021-03-24,2021,3,24,48.379999999999995
2021-03-24 12:00:00,9.9,2021-03-24,2021,3,24,49.82
2021-03-24 13:00:00,10.2,2021-03-24,2021,3,24,50.36
2021-03-24 14:00:00,10.9,2021-03-24,2021,3,24,51.620000000000005
2021-03-24 15:00:00,11.2,2021-03-24,2021,3,24,52.16
2021-03-24 16:00:00,11.1,2021-03-24,2021,3,24,51.98
2021-03-24 17:00:00,10.6,2021-03-24,2021,3,24,51.08
2021-03-24 18:00:00,9.4,2021-03-24,2021,3,24,48.92
2021-03-24 19:00:00,4.8,2021-03-24,2021,3,24,40.64
2021-03-24 20:00:00,3.2,2021-03-24,2021,3,24,37.76
2021-03-24 21:00:00,3.2,2021-03-24,2021,3,24,37.76
2021-03-24 22:00:00,2.7,2021-03-24,2021,3,24,36.86
2021-03-24 23:00:00,2.2,2021-03-24,2021,3,24,35.96
2021-03-25 00:00:00,2.3,2021-03-25,2021,3,25,36.14
2021-03-25 01:00:00,2.0,2021-03-25,2021,3,25,35.6
2021-03-25 02:00:00,1.2,2021-03-25,2021,3,25,34.16
2021-03-25 03:00:00,1.3,2021-03-25,2021,3,25,34.34
2021-03-25 04:00:00,0.9,2021-03-25,2021,3,25,33.62
2021-03-25 05:00:00,0.5,2021-03-25,2021,3,25,32.9
2021-03-25 06:00:00,3.0,2021-03-25,2021,3,25,37.4
2021-03-25 07:00:00,5.7,2021-03-25,2021,3,25,42.260000000000005
2021-03-25 08:00:00,8.1,2021-03-25,2021,3,25,46.58
2021-03-25 09:00:00,10.0,2021-03-25,2021,3,25,50.0
2021-03-25 10:00:00,11.9,2021-03-25,2021,3,25,53.42
2021-03-25 11:00:00,13.1,2021-03-25,2021,3,25,55.58
2021-03-25 12:00:00,14.2,2021-03-25,2021,3,25,57.56
2021-03-25 13:00:00,14.3,2021-03-25,2021,3,25,57.74
2021-03-25 14:00:00,14.4,2021-03-25,2021,3,25,57.92
2021-03-25 15:00:00,14.1,2021-03-25,2021,3,25,57.379999999999995
2021-03-25 16:00:00,12.9,2021-03-25,2021,3,25,55.22
2021-03-25 17:00:00,10.6,2021-03-25,2021,3,25,51.08
2021-03-25 18:00:00,10.3,2021-03-25,2021,3,25,50.54
2021-03-25 19:00:00,9.1,2021-03-25,2021,3,25,48.379999999999995
2021-03-25 20:00:00,8.4,2021-03-25,2021,3,25,47.120000000000005
2021-03-25 21:00:00,7.6,2021-03-25,2021,3,25,45.68
2021-03-25 22:00:00,5.8,2021-03-25,2021,3,25,42.44
2021-03-25 23:00:00,5.2,2021-03-25,2021,3,25,41.36
2021-03-26 00:00:00,5.5,2021-03-26,2021,3,26,41.9
2021-03-26 01:00:00,4.9,2021-03-26,2021,3,26,40.82
2021-03-26 02:00:00,6.2,2021-03-26,2021,3,26,43.16
2021-03-26 03:00:00,5.9,2021-03-26,2021,3,26,42.620000000000005
2021-03-26 04:00:00,3.3,2021-03-26,2021,3,26,37.94
2021-03-26 05:00:00,3.8,2021-03-26,2021,3,26,38.839999999999996
2021-03-26 06:00:00,4.9,2021-03-26,2021,3,26,40.82
2021-03-26 07:00:00,7.2,2021-03-26,2021,3,26,44.96
2021-03-26 08:00:00,9.6,2021-03-26,2021,3,26,49.28
2021-03-26 09:00:00,11.6,2021-03-26,2021,3,26,52.879999999999995
2021-03-26 10:00:00,12.6,2021-03-26,2021,3,26,54.68
2021-03-26 11:00:00,13.5,2021-03-26,2021,3,26,56.3
2021-03-26 12:00:00,14.8,2021-03-26,2021,3,26,58.64
2021-03-26 13:00:00,15.0,2021-03-26,2021,3,26,59.0
2021-03-26 14:00:00,13.9,2021-03-26,2021,3,26,57.02
2021-03-26 15:00:00,14.4,2021-03-26,2021,3,26,57.92
2021-03-26 16:00:00,13.9,2021-03-26,2021,3,26,57.02
2021-03-26 17:00:00,11.6,2021-03-26,2021,3,26,52.879999999999995
2021-03-26 18:00:00,8.3,2021-03-26,2021,3,26,46.94
2021-03-26 19:00:00,7.5,2021-03-26,2021,3,26,45.5
2021-03-26 20:00:00,7.2,2021-03-26,2021,3,26,44.96
2021-03-26 21:00:00,6.8,2021-03-26,2021,3,26,44.239999999999995
2021-03-26 22:00:00,6.4,2021-03-26,2021,3,26,43.519999999999996
2021-03-26 23:00:00,6.3,2021-03-26,2021,3,26,43.34
2021-03-27 00:00:00,6.4,2021-03-27,2021,3,27,43.519999999999996
2021-03-27 01:00:00,6.1,2021-03-27,2021,3,27,42.980000000000004
2021-03-27 02:00:00,5.8,2021-03-27,2021,3,27,42.44
2021-03-27 03:00:00,5.8,2021-03-27,2021,3,27,42.44
2021-03-27 04:00:00,7.3,2021-03-27,2021,3,27,45.14
2021-03-27 05:00:00,6.8,2021-03-27,2021,3,27,44.239999999999995
2021-03-27 06:00:00,7.8,2021-03-27,2021,3,27,46.04
2021-03-27 07:00:00,9.9,2021-03-27,2021,3,27,49.82
2021-03-27 08:00:00,10.4,2021-03-27,2021,3,27,50.72
2021-03-27 09:00:00,7.7,2021-03-27,2021,3,27,45.86
2021-03-27 10:00:00,7.1,2021-03-27,2021,3,27,44.78
2021-03-27 11:00:00,7.9,2021-03-27,2021,3,27,46.22
2021-03-27 12:00:00,9.2,2021-03-27,2021,3,27,48.56
2021-03-27 13:00:00,8.2,2021-03-27,2021,3,27,46.76
2021-03-27 14:00:00,7.4,2021-03-27,2021,3,27,45.32
2021-03-27 15:00:00,7.4,2021-03-27,2021,3,27,45.32
2021-03-27 16:00:00,7.2,2021-03-27,2021,3,27,44.96
2021-03-27 17:00:00,6.3,2021-03-27,2021,3,27,43.34
2021-03-27 18:00:00,4.8,2021-03-27,2021,3,27,40.64
2021-03-27 19:00:00,4.0,2021-03-27,2021,3,27,39.2
2021-03-27 20:00:00,3.6,2021-03-27,2021,3,27,38.48
2021-03-27 21:00:00,3.6,2021-03-27,2021,3,27,38.48
2021-03-27 22:00:00,3.1,2021-03-27,2021,3,27,37.58
2021-03-27 23:00:00,3.0,2021-03-27,2021,3,27,37.4
2021-03-28 00:00:00,2.8,2021-03-28,2021,3,28,37.04
2021-03-28 01:00:00,2.5,2021-03-28,2021,3,28,36.5
2021-03-28 02:00:00,2.5,2021-03-28,2021,3,28,36.5
2021-03-28 03:00:00,1.9,2021-03-28,2021,3,28,35.42
2021-03-28 04:00:00,1.5,2021-03-28,2021,3,28,34.7
2021-03-28 05:00:00,1.2,2021-03-28,2021,3,28,34.16
2021-03-28 06:00:00,2.7,2021-03-28,2021,3,28,36.86
2021-03-28 07:00:00,4.3,2021-03-28,2021,3,28,39.74
2021-03-28 08:00:00,5.8,2021-03-28,2021,3,28,42.44
2021-03-28 09:00:00,6.9,2021-03-28,2021,3,28,44.42
2021-03-28 10:00:00,9.1,2021-03-28,2021,3,28,48.379999999999995
2021-03-28 11:00:00,10.6,2021-03-28,2021,3,28,51.08
2021-03-28 12:00:00,11.1,2021-03-28,2021,3,28,51.98
2021-03-28 13:00:00,10.4,2021-03-28,2021,3,28,50.72
2021-03-28 14:00:00,10.4,2021-03-28,2021,3,28,50.72
2021-03-28 15:00:00,10.5,2021-03-28,2021,3,28,50.9
2021-03-28 16:00:00,10.9,2021-03-28,2021,3,28,51.620000000000005
2021-03-28 17:00:00,10.1,2021-03-28,2021,3,28,50.18
2021-03-28 18:00:00,9.8,2021-03-28,2021,3,28,49.64
2021-03-28 19:00:00,9.2,2021-03-28,2021,3,28,48.56
2021-03-28 20:00:00,8.8,2021-03-28,2021,3,28,47.84
2021-03-28 21:00:00,8.9,2021-03-28,2021,3,28,48.02
2021-03-28 22:00:00,9.1,2021-03-28,2021,3,28,48.379999999999995
2021-03-28 23:00:00,8.9,2021-03-28,2021,3,28,48.02
2021-03-29 00:00:00,9.8,2021-03-29,2021,3,29,49.64
2021-03-29 01:00:00,9.6,2021-03-29,2021,3,29,49.28
2021-03-29 02:00:00,8.4,2021-03-29,2021,3,29,47.120000000000005
2021-03-29 03:00:00,8.5,2021-03-29,2021,3,29,47.3
2021-03-29 04:00:00,7.8,2021-03-29,2021,3,29,46.04
2021-03-29 05:00:00,8.0,2021-03-29,2021,3,29,46.4
2021-03-29 06:00:00,8.6,2021-03-29,2021,3,29,47.48
2021-03-29 07:00:00,9.2,2021-03-29,2021,3,29,48.56
2021-03-29 08:00:00,10.2,2021-03-29,2021,3,29,50.36
2021-03-29 09:00:00,11.1,2021-03-29,2021,3,29,51.98
2021-03-29 10:00:00,11.6,2021-03-29,2021,3,29,52.879999999999995
2021-03-29 11:00:00,11.6,2021-03-29,2021,3,29,52.879999999999995
2021-03-29 12:00:00,14.8,2021-03-29,2021,3,29,58.64
2021-03-29 13:00:00,16.2,2021-03-29,2021,3,29,61.16
2021-03-29 14:00:00,17.6,2021-03-29,2021,3,29,63.68
2021-03-29 15:00:00,16.5,2021-03-29,2021,3,29,61.7
2021-03-29 16:00:00,16.5,2021-03-29,2021,3,29,61.7
2021-03-29 17:00:00,15.2,2021-03-29,2021,3,29,59.36
2021-03-29 18:00:00,13.9,2021-03-29,2021,3,29,57.02
2021-03-29 19:00:00,12.8,2021-03-29,2021,3,29,55.04
2021-03-29 20:00:00,11.8,2021-03-29,2021,3,29,53.24
2021-03-29 21:00:00,11.1,2021-03-29,2021,3,29,51.98
2021-03-29 22:00:00,10.6,2021-03-29,2021,3,29,51.08
2021-03-29 23:00:00,10.0,2021-03-29,2021,3,29,50.0
2021-03-30 00:00:00,10.5,2021-03-30,2021,3,30,50.9
2021-03-30 01:00:00,8.4,2021-03-30,2021,3,30,47.120000000000005
2021-03-30 02:00:00,8.1,2021-03-30,2021,3,30,46.58
2021-03-30 03:00:00,7.8,2021-03-30,2021,3,30,46.04
2021-03-30 04:00:00,6.8,2021-03-30,2021,3,30,44.239999999999995
2021-03-30 05:00:00,6.4,2021-03-30,2021,3,30,43.519999999999996
2021-03-30 06:00:00,8.5,2021-03-30,2021,3,30,47.3
2021-03-30 07:00:00,10.7,2021-03-30,2021,3,30,51.26
2021-03-30 08:00:00,12.8,2021-03-30,2021,3,30,55.04
2021-03-30 09:00:00,14.6,2021-03-30,2021,3,30,58.28
2021-03-30 10:00:00,16.1,2021-03-30,2021,3,30,60.980000000000004
2021-03-30 11:00:00,17.3,2021-03-30,2021,3,30,63.14
2021-03-30 12:00:00,19.0,2021-03-30,2021,3,30,66.2
2021-03-30 13:00:00,19.6,2021-03-30,2021,3,30,67.28
2021-03-30 14:00:00,19.9,2021-03-30,2021,3,30,67.82
2021-03-30 15:00:00,19.9,2021-03-30,2021,3,30,67.82
2021-03-30 16:00:00,18.9,2021-03-30,2021,3,30,66.02
2021-03-30 17:00:00,15.2,2021-03-30,2021,3,30,59.36
2021-03-30 18:00:00,12.1,2021-03-30,2021,3,30,53.78
2021-03-30 19:00:00,11.4,2021-03-30,2021,3,30,52.52
2021-03-30 20:00:00,10.9,2021-03-30,2021,3,30,51.620000000000005
2021-03-30 21:00:00,9.6,2021-03-30,2021,3,30,49.28
2021-03-30 22:00:00,8.7,2021-03-30,2021,3,30,47.66
2021-03-30 23:00:00,9.8,2021-03-30,2021,3,30,49.64
2021-03-31 00:00:00,10.4,2021-03-31,2021,3,31,50.72
2021-03-31 01:00:00,9.3,2021-03-31,2021,3,31,48.74
2021-03-31 02:00:00,8.6,2021-03-31,2021,3,31,47.48
2021-03-31 03:00:00,8.1,2021-03-31,2021,3,31,46.58
2021-03-31 04:00:00,4.8,2021-03-31,2021,3,31,40.64
2021-03-31 05:00:00,4.3,2021-03-31,2021,3,31,39.74
2021-03-31 06:00:00,7.3,2021-03-31,2021,3,31,45.14
2021-03-31 07:00:00,10.7,2021-03-31,2021,3,31,51.26
2021-03-31 08:00:00,13.9,2021-03-31,2021,3,31,57.02
2021-03-31 09:00:00,16.5,2021-03-31,2021,3,31,61.7
2021-03-31 10:00:00,18.5,2021-03-31,2021,3,31,65.3
2021-03-31 11:00:00,19.8,2021-03-31,2021,3,31,67.64
2021-03-31 12:00:00,21.2,2021-03-31,2021,3,31,70.16
2021-03-31 13:00:00,21.6,2021-03-31,2021,3,31,70.88
2021-03-31 14:00:00,21.6,2021-03-31,2021,3,31,70.88
2021-03-31 15:00:00,21.3,2021-03-31,2021,3,31,70.34
2021-03-31 16:00:00,20.0,2021-03-31,2021,3,31,68.0
2021-03-31 17:00:00,15.6,2021-03-31,2021,3,31,60.08
2021-03-31 18:00:00,12.6,2021-03-31,2021,3,31,54.68
2021-03-31 19:00:00,11.2,2021-03-31,2021,3,31,52.16
